feature_id,location_id,date,dengue_lag_1,dengue_lag_2,dengue_lag_4,dengue_rolling_4,malaria_lag_1,malaria_lag_4,rainfall_1,rainfall_2,rainfall_4,rainfall_8,temperature_1,temperature_2,temperature_4,rainfall_anomaly,temperature_anomaly,outbreak_target,population,urban_density,sanitation_index,municipality,state_name
822,2504,2025-04-01,,,,3,5,2,298.83208705357146,340.4587332589286,,,24.771084164110448,24.594679831288374,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
823,2504,2025-05-01,,,,4,3,9,167.12202845982142,298.83208705357146,,,25.418970475460128,24.771084164110448,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
824,2504,2025-06-01,,,,1,4,6,31.017086356026784,167.12202845982142,,,25.97912193251534,25.418970475460128,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
825,2504,2025-07-01,,,,1,1,5,11.011809430803572,31.017086356026784,,,26.405502300613534,25.97912193251534,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
826,2504,2025-08-01,,,,2,1,3,4.713686697823661,11.011809430803572,,,27.07277607361965,26.405502300613534,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
827,2504,2025-09-01,,,,1,2,4,17.15483921595982,4.713686697823661,,,28.346261503067524,27.07277607361965,,0.0,0.0,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
828,2504,2025-12-01,,,,1,1,1,67.08508649553572,17.15483921595982,,,28.28074194785279,28.346261503067524,,69.69819335937498,-0.20715107361962737,0,68752,8.669986926221638,0.4562662684666786,Ourilândia do Norte,Pará
829,2505,2025-06-01,,,,1,3,2,162.38544291834677,291.4422568044355,,,26.26471354166671,26.152734375000023,,0.0,0.0,0,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
830,2505,2025-07-01,,,,6,1,2,99.41978011592742,162.38544291834677,,,26.038387784090958,26.26471354166671,,0.0,0.0,1,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
831,2505,2025-08-01,,,,3,6,1,33.397240423387096,99.41978011592742,,,26.838873106060646,26.038387784090958,,0.0,0.0,0,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
832,2505,2025-09-01,,,,1,3,3,85.93766538558468,33.397240423387096,,,27.251278409090958,26.838873106060646,,0.0,0.0,0,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
833,2505,2025-11-01,,,,2,1,1,12.241431451612904,85.93766538558468,,,28.525248579545462,27.251278409090958,,0.0,0.0,0,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
834,2505,2025-12-01,,,,1,2,6,81.1186287172379,12.241431451612904,,,28.6687440814394,28.525248579545462,,0.0,0.0,0,3581,10.01638265609981,0.505878713343922,Pacajá,Pará
835,2508,2025-04-01,,,,1,4,6,301.7511935763889,317.08062065972223,,,24.44890825320516,24.260306490384664,,0.0,0.0,0,87467,9.44144538750942,0.47636901547253013,Parauapebas,Pará
836,2508,2025-05-01,,,,2,1,18,116.30400933159723,301.7511935763889,,,25.08056891025643,24.44890825320516,,0.0,0.0,0,87467,9.44144538750942,0.47636901547253013,Parauapebas,Pará
837,2508,2025-06-01,,,,1,2,2,72.91947428385417,116.30400933159723,,,25.61086738782052,25.08056891025643,,0.0,0.0,0,87467,9.44144538750942,0.47636901547253013,Parauapebas,Pará
838,2508,2025-12-01,,,,1,1,4,27.407540215386284,72.91947428385417,,,25.869305889423117,25.61086738782052,,0.0,-0.2658128004807736,0,87467,9.44144538750942,0.47636901547253013,Parauapebas,Pará
839,2512,2025-07-01,,,,1,1,1,125.48621961805556,165.20545789930554,,,25.802022058823525,25.807950367647095,,0.0,0.0,0,21779,2.8722477595858633,0.46794993168154536,Placas,Pará
840,2512,2025-12-01,,,,2,1,1,51.88287692599826,125.48621961805556,,,27.04889705882357,25.802022058823525,,0.0,0.0,1,21779,2.8722477595858633,0.46794993168154536,Placas,Pará
841,2514,2025-04-01,,,,4,1,2,335.40561224489795,527.0227200255102,,,25.341528614457843,25.13947038152611,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
842,2514,2025-05-01,,,,6,4,4,339.980787627551,335.40561224489795,,,26.19161646586349,25.341528614457843,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
843,2514,2025-06-01,,,,11,6,5,212.6249003507653,339.980787627551,,,26.402083333333337,26.19161646586349,,0.0,0.0,1,6749,9.620654406667486,0.47425332963309447,Portel,Pará
844,2514,2025-07-01,,,,7,11,1,160.64913504464286,212.6249003507653,,,25.961571285140565,26.402083333333337,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
845,2514,2025-08-01,,,,18,7,4,90.4180683992347,160.64913504464286,,,26.285052710843388,25.961571285140565,,0.0,0.0,1,6749,9.620654406667486,0.47425332963309447,Portel,Pará
846,2514,2025-09-01,,,,5,18,6,98.31717354910714,90.4180683992347,,,26.740436746987996,26.285052710843388,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
847,2514,2025-10-01,,,,6,5,11,16.685773577008927,98.31717354910714,,,28.229455321285172,26.740436746987996,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
848,2514,2025-11-01,,,,6,6,7,28.10676419005102,16.685773577008927,,,28.690612449799232,28.229455321285172,,0.0,0.0,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
849,2514,2025-12-01,,,,3,6,18,61.812131297831634,28.10676419005102,,,28.832115963855472,28.690612449799232,,-3.336385921556115,0.17774221887549402,0,6749,9.620654406667486,0.47425332963309447,Portel,Pará
850,2516,2025-06-01,,,,1,2,1,234.6898681640625,346.01962890625,,,26.04393939393941,25.92883522727277,,0.0,0.0,0,29348,11.16310561853824,0.24526472144341843,Prainha,Pará
851,2516,2025-07-01,,,,1,1,4,210.7453125,234.6898681640625,,,25.56474905303031,26.04393939393941,,0.0,0.0,0,29348,11.16310561853824,0.24526472144341843,Prainha,Pará
852,2516,2025-08-01,,,,3,1,3,118.4617919921875,210.7453125,,,26.016145833333383,25.56474905303031,,0.0,0.0,0,29348,11.16310561853824,0.24526472144341843,Prainha,Pará
853,2516,2025-10-01,,,,1,3,2,83.65266723632813,118.4617919921875,,,26.65984848484851,26.016145833333383,,0.0,0.0,0,29348,11.16310561853824,0.24526472144341843,Prainha,Pará
854,2516,2025-11-01,,,,4,1,1,17.345791625976563,83.65266723632813,,,28.646164772727275,26.65984848484851,,0.0,0.0,0,29348,11.16310561853824,0.24526472144341843,Prainha,Pará
855,2545,2025-07-01,,,,1,2,3,267.83213975694446,417.5435384114583,,,26.142890625000007,25.02462890625003,,0.0,0.0,0,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
856,2545,2025-08-01,,,,3,1,2,258.29844835069446,267.83213975694446,,,26.234511718750014,26.142890625000007,,0.0,0.0,0,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
857,2545,2025-09-01,,,,3,3,2,139.75755479600696,258.29844835069446,,,26.369199218749998,26.234511718750014,,0.0,0.0,0,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
858,2545,2025-10-01,,,,1,3,2,30.082373725043404,139.75755479600696,,,27.760878906250014,26.369199218749998,,0.0,0.0,0,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
859,2545,2025-11-01,,,,2,1,1,66.39267985026042,30.082373725043404,,,27.944570312500048,27.760878906250014,,0.0,0.0,0,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
860,2545,2025-12-01,,,,4,2,3,106.22262912326389,66.39267985026042,,,28.122675781249995,27.944570312500048,,0.0,0.0,1,71575,11.053416520960585,0.3531072571040544,São Sebastião da Boa Vista,Pará
861,2554,2025-05-01,,,,2,1,2,113.49447195870536,376.32432338169644,,,26.192875466417945,25.16914645522388,,0.0,0.0,0,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
862,2554,2025-07-01,,,,2,2,4,146.6015625,113.49447195870536,,,26.471735074626906,26.192875466417945,,0.0,0.0,0,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
863,2554,2025-09-01,,,,1,2,2,34.31769234793527,146.6015625,,,27.49106226679106,26.471735074626906,,0.0,0.0,0,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
864,2554,2025-10-01,,,,2,1,1,119.51218959263393,34.31769234793527,,,28.759806436567203,27.49106226679106,,0.0,0.0,0,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
865,2554,2025-11-01,,,,2,2,2,93.49318150111607,119.51218959263393,,,26.817467350746313,28.759806436567203,,0.0,0.0,0,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
866,2554,2025-12-01,,,,6,2,2,130.36985560825892,93.49318150111607,,,27.141569496268687,26.817467350746313,,0.0,0.0,1,9174,2.5802148179350515,0.28775183726373454,Trairão,Pará
867,2555,2025-10-01,,,,1,2,2,13.070733070373535,166.32229614257812,,,26.733256392045462,25.79821259469702,,0.0,0.0,0,19332,2.867864873295465,0.269656378386159,Tucumã,Pará
868,2555,2025-12-01,,,,1,1,1,87.42684936523438,13.070733070373535,,,27.529243607954584,26.733256392045462,,0.0,0.0,0,19332,2.867864873295465,0.269656378386159,Tucumã,Pará
869,2960,2025-04-01,,,,9,11,1,100.90938313802083,150.02818806966147,,,26.762841796875023,26.588525390625023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
870,2960,2025-05-01,,,,20,9,26,117.15889485677083,100.90938313802083,,,22.610986328125023,26.762841796875023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
871,2960,2025-06-01,,,,27,20,17,78.33294677734375,117.15889485677083,,,21.174951171875023,22.610986328125023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
872,2960,2025-07-01,,,,33,27,11,156.47427368164062,78.33294677734375,,,18.142602539062523,21.174951171875023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
873,2960,2025-08-01,,,,50,33,9,37.72393798828125,156.47427368164062,,,17.538232421875023,18.142602539062523,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
874,2960,2025-09-01,,,,43,50,20,32.322408040364586,37.72393798828125,,,19.684716796875023,17.538232421875023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
875,2960,2025-10-01,,,,170,43,27,52.26395161946615,32.322408040364586,,,23.996728515625023,19.684716796875023,,0.0,0.0,0,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
876,2960,2025-11-01,,,,261,170,33,207.6888427734375,52.26395161946615,,,23.345605468750023,23.996728515625023,,0.0,0.0,1,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
877,2960,2025-12-01,,,,222,261,50,206.03621419270834,207.6888427734375,,,23.881738281250023,23.345605468750023,,59.15510813395181,0.4791259765625,1,126250,496.25664009564065,0.8635598393172043,Japurá,Paraná
878,3770,2025-12-01,,,,1,1,1,3.83551025390625,82.25550842285156,,,26.505901227678578,24.22503487723219,,0.0,0.0,0,186666,135.01191286788924,0.529489906650876,Monte Alegre,Rio Grande do Norte
879,3979,2025-03-01,,,,247,300,1,153.2248077392578,74.83036804199219,,,26.540283203125,24.276660156250045,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
880,3979,2025-04-01,,,,211,247,48,78.08101654052734,153.2248077392578,,,24.692529296875023,26.540283203125,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
881,3979,2025-05-01,,,,262,211,464,84.5215835571289,78.08101654052734,,,18.785400390625,24.692529296875023,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
882,3979,2025-06-01,,,,198,262,300,186.58242797851562,84.5215835571289,,,17.518212890625023,18.785400390625,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
883,3979,2025-07-01,,,,163,198,247,301.8814392089844,186.58242797851562,,,12.503833007812545,17.518212890625023,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
884,3979,2025-08-01,,,,161,163,211,86.99659729003906,301.8814392089844,,,12.279833984375045,12.503833007812545,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
885,3979,2025-09-01,,,,151,161,262,194.29623413085938,86.99659729003906,,,14.789111328125045,12.279833984375045,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
886,3979,2025-10-01,,,,191,151,198,238.10272216796875,194.29623413085938,,,16.808447265625034,14.789111328125045,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
887,3979,2025-11-01,,,,198,191,163,141.73342895507812,238.10272216796875,,,18.895117187500034,16.808447265625034,,0.0,0.0,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
888,3979,2025-12-01,,,,131,198,161,104.97372436523438,141.73342895507812,,,20.31494140625,18.895117187500034,,59.407962799072266,1.2893310546874943,0,437573,463.57791502447685,0.8130105372349707,Cruzeiro do Sul,Rio Grande do Sul
889,4047,2025-01-01,,,,89,4,2,128.6881332397461,128.6881332397461,,,22.422021484375023,24.030013020833337,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
890,4047,2025-02-01,,,,188,89,1,112.59307098388672,128.6881332397461,,,25.31500651041671,22.422021484375023,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
891,4047,2025-03-01,,,,432,188,3,143.12608337402344,112.59307098388672,,,26.636376953125023,25.31500651041671,,0.0,0.0,1,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
892,4047,2025-04-01,,,,342,432,4,94.30690002441406,143.12608337402344,,,25.274560546875023,26.636376953125023,,-11.63314437866211,-1.5144449869791572,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
893,4047,2025-05-01,,,,362,342,89,105.42184448242188,94.30690002441406,,,19.62042643229171,25.274560546875023,,0.0,0.0,1,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
894,4047,2025-06-01,,,,317,362,188,157.92129516601562,105.42184448242188,,,18.485335286458337,19.62042643229171,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
895,4047,2025-07-01,,,,286,317,432,333.37744140625,157.92129516601562,,,13.823754882812523,18.485335286458337,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
896,4047,2025-08-01,,,,230,286,342,97.43753814697266,333.37744140625,,,13.734847005208337,13.823754882812523,,-12.81155776977539,-0.6100972493489678,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
897,4047,2025-09-01,,,,179,230,362,103.06501770019531,97.43753814697266,,,15.608382161458337,13.734847005208337,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
898,4047,2025-10-01,,,,159,179,317,188.90809631347656,103.06501770019531,,,18.482080078125023,15.608382161458337,,0.0,0.0,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
899,4047,2025-11-01,,,,98,159,286,209.89572143554688,188.90809631347656,,,19.47369791666671,18.482080078125023,,-7.218975067138672,-1.0487467447916572,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
900,4047,2025-12-01,,,,96,98,230,114.25018310546875,209.89572143554688,,,21.932519531250023,19.47369791666671,,80.14203262329102,0.8734130859375,0,469396,475.7196311881519,0.6703427080895248,Humaitá,Rio Grande do Sul
901,4356,2025-06-01,,,,7,6,3,95.84336224724265,164.1543686810662,,,25.671972656250034,25.672167968750045,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
902,4356,2025-07-01,,,,7,7,3,12.01627753762638,95.84336224724265,,,26.14410807291671,25.671972656250034,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
903,4356,2025-08-01,,,,11,7,3,6.29242930692785,12.01627753762638,,,26.589518229166686,26.14410807291671,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
904,4356,2025-09-01,,,,9,11,6,23.22959092084099,6.29242930692785,,,28.05257161458337,26.589518229166686,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
905,4356,2025-10-01,,,,10,9,7,126.49952607996323,23.22959092084099,,,28.134016927083337,28.05257161458337,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
906,4356,2025-11-01,,,,15,10,7,98.172119140625,126.49952607996323,,,27.265299479166686,28.134016927083337,,0.0,0.0,1,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
907,4356,2025-12-01,,,,8,15,11,179.19996553308823,98.172119140625,,,26.2744140625,27.265299479166686,,0.0,0.0,0,99167,2.0114148888291723,0.4886123158210074,Ariquemes,Rondônia
908,4362,2025-04-01,,,,47,47,5,258.40711805555554,465.23383246527777,,,25.520302972561012,25.46368616615854,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
909,4362,2025-05-01,,,,54,47,58,181.50203450520834,258.40711805555554,,,26.114648437500023,25.520302972561012,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
910,4362,2025-06-01,,,,72,54,45,87.62297227647569,181.50203450520834,,,26.206254763719528,26.114648437500023,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
911,4362,2025-07-01,,,,88,72,47,11.462810940212673,87.62297227647569,,,26.34945217225612,26.206254763719528,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
912,4362,2025-08-01,,,,84,88,47,6.606375800238715,11.462810940212673,,,26.891587271341507,26.34945217225612,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
913,4362,2025-09-01,,,,91,84,54,32.150614420572914,6.606375800238715,,,28.334994283536616,26.891587271341507,,0.0,0.0,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
914,4362,2025-10-01,,,,138,91,72,127.02826605902777,32.150614420572914,,,27.977072217987825,28.334994283536616,,0.0,0.0,1,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
915,4362,2025-11-01,,,,97,138,88,124.02195909288194,127.02826605902777,,,27.258584222561012,27.977072217987825,,0.0,0.0,1,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
916,4362,2025-12-01,,,,74,97,84,165.6898193359375,124.02195909288194,,,26.475547827743924,27.258584222561012,,55.54826185438367,-0.2820121951219505,0,29374,8.414311489007233,0.31124496098203985,Candeias do Jamari,Rondônia
917,4369,2025-04-01,,,,2,3,1,269.26243489583334,404.73033854166664,,,25.370507812500023,25.259375000000034,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
918,4369,2025-05-01,,,,7,2,3,184.12532552083334,269.26243489583334,,,25.954726562500014,25.370507812500023,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
919,4369,2025-06-01,,,,10,7,3,77.6384521484375,184.12532552083334,,,26.137226562500018,25.954726562500014,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
920,4369,2025-07-01,,,,28,10,3,13.077980550130208,77.6384521484375,,,26.298125000000027,26.137226562500018,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
921,4369,2025-08-01,,,,43,28,2,6.84463857014974,13.077980550130208,,,26.88640625000005,26.298125000000027,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
922,4369,2025-09-01,,,,50,43,7,27.549320475260416,6.84463857014974,,,28.217382812500034,26.88640625000005,,0.0,0.0,1,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
923,4369,2025-10-01,,,,59,50,10,129.00198567708333,27.549320475260416,,,27.675351562499998,28.217382812500034,,0.0,0.0,1,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
924,4369,2025-11-01,,,,34,59,28,124.0205810546875,129.00198567708333,,,26.99753906250004,27.675351562499998,,0.0,0.0,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
925,4369,2025-12-01,,,,17,34,43,180.13136393229166,124.0205810546875,,,26.551582031250007,26.99753906250004,,71.73288981119794,-0.2762988281249932,0,12402,7.898648881298239,0.4900398596906175,Cujubim,Rondônia
926,4370,2025-05-01,,,,2,1,1,52.38760172526042,218.51676432291666,,,25.112180397727286,24.879616477272748,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
927,4370,2025-06-01,,,,2,2,3,97.74847819010417,52.38760172526042,,,24.845880681818187,25.112180397727286,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
928,4370,2025-07-01,,,,1,2,4,15.164632161458334,97.74847819010417,,,24.8671875,24.845880681818187,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
929,4370,2025-10-01,,,,1,1,1,3.651311747233073,15.164632161458334,,,24.630859375,24.8671875,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
930,4370,2025-11-01,,,,1,1,2,107.05428059895833,3.651311747233073,,,26.700710227272737,24.630859375,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
931,4370,2025-12-01,,,,3,1,2,216.08271484375,107.05428059895833,,,26.110085227272748,26.700710227272737,,0.0,0.0,0,6098,19.49573339715182,0.34942197230564703,Espigão D'Oeste,Rondônia
932,4372,2025-04-01,,,,62,47,4,276.08241780598956,323.4466145833333,,,25.130156250000027,25.534250000000043,,0.0,0.0,1,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
933,4372,2025-05-01,,,,48,62,39,205.30537923177084,276.08241780598956,,,25.052062500000034,25.130156250000027,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
934,4372,2025-06-01,,,,46,48,46,81.24489339192708,205.30537923177084,,,25.10128125,25.052062500000034,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
935,4372,2025-07-01,,,,35,46,47,9.436253865559896,81.24489339192708,,,24.713625000000036,25.10128125,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
936,4372,2025-08-01,,,,47,35,62,6.778049468994141,9.436253865559896,,,25.07203125000001,24.713625000000036,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
937,4372,2025-09-01,,,,49,47,48,22.860641479492188,6.778049468994141,,,26.631875000000036,25.07203125000001,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
938,4372,2025-10-01,,,,61,49,46,84.14932759602864,22.860641479492188,,,27.417875000000038,26.631875000000036,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
939,4372,2025-11-01,,,,59,61,35,112.37725830078125,84.14932759602864,,,26.576531250000016,27.417875000000038,,0.0,0.0,0,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
940,4372,2025-12-01,,,,62,59,47,157.14680989583334,112.37725830078125,,,26.035375000000045,26.576531250000016,,115.73320007324219,-0.5637187499999925,1,13000,4.801220477137885,0.43252781594789624,Guajará-Mirim,Rondônia
941,4373,2025-04-01,,,,24,28,8,263.97814002403845,430.21814903846155,,,25.44257450810187,25.41255425347225,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
942,4373,2025-05-01,,,,51,24,20,182.72137920673077,263.97814002403845,,,26.062239583333337,25.44257450810187,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
943,4373,2025-06-01,,,,76,51,17,79.47379244290866,182.72137920673077,,,26.129803240740785,26.062239583333337,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
944,4373,2025-07-01,,,,100,76,28,11.192198533278246,79.47379244290866,,,26.270627170138937,26.129803240740785,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
945,4373,2025-08-01,,,,162,100,24,6.183329655573918,11.192198533278246,,,26.863635706018556,26.270627170138937,,0.0,0.0,1,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
946,4373,2025-09-01,,,,127,162,51,31.956768329326923,6.183329655573918,,,28.286939380787032,26.863635706018556,,0.0,0.0,1,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
947,4373,2025-10-01,,,,100,127,76,122.53868689903847,31.956768329326923,,,27.906568287037032,28.286939380787032,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
948,4373,2025-11-01,,,,70,100,100,120.94522798978366,122.53868689903847,,,27.243771701388937,27.906568287037032,,0.0,0.0,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
949,4373,2025-12-01,,,,52,70,162,166.37811748798077,120.94522798978366,,,26.549942129629642,27.243771701388937,,66.07213416466345,-0.3103117766203809,0,79608,7.417586454189324,0.46629513874159334,Itapuã do Oeste,Rondônia
950,4376,2025-05-01,,,,11,9,12,192.662109375,273.6747483473558,,,25.971055074257436,25.414124381188117,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
951,4376,2025-06-01,,,,9,11,11,83.0208740234375,192.662109375,,,26.19423344678222,25.971055074257436,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
952,4376,2025-07-01,,,,14,9,7,29.872337928185097,83.0208740234375,,,26.45639696782183,26.19423344678222,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
953,4376,2025-08-01,,,,25,14,9,12.02154306265024,29.872337928185097,,,26.84719600866339,26.45639696782183,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
954,4376,2025-09-01,,,,36,25,11,32.33720045823317,12.02154306265024,,,28.240508972772318,26.84719600866339,,0.0,0.0,1,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
955,4376,2025-10-01,,,,27,36,9,134.15189302884616,32.33720045823317,,,27.74739325495051,28.240508972772318,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
956,4376,2025-11-01,,,,26,27,14,126.2926494891827,134.15189302884616,,,27.058694306930704,27.74739325495051,,0.0,0.0,0,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
957,4376,2025-12-01,,,,32,26,25,195.78740985576923,126.2926494891827,,,26.653179146039633,27.058694306930704,,0.0,0.0,1,73942,13.211824310862482,0.21345510823217967,Machadinho D'Oeste,Rondônia
958,4379,2025-11-01,,,,2,1,1,87.71649169921875,26.609954833984375,,,27.214055765086243,27.673275862068976,,0.0,0.0,0,26731,12.352735417735966,0.4507506078131076,Monte Negro,Rondônia
